x,y, COLOR
4.673758806559142,-8.68173289430175, 255
-1.9751078943012974,7.691497839228656, 255
5.732085008729692,-4.317311946839832, 255
9.277704638192581,4.374882468301957, 255
-1.2053270618645087,-8.092468672398883, 255
-7.561160856562199,-6.165103895555899, 255
1.1474695027932533,9.942304034364735, 255
-3.3011486334984896,6.6612422190607425, 255
6.0282752588877955,-7.171512748270765, 255
3.516196696527569,6.192809819054066, 255
1.0501670477936678,-2.3343305592067987, 255
8.32111063906284,-1.6215351269499543, 255
-4.520881927037421,-9.687066429831138, 255
-6.433087138414557,7.109696913104347, 255
-8.335049848649088,2.9172059010778426, 255
-2.516298568673827,-5.191388640366419, 255
5.620143120259122,6.922900225458861, 255
-8.12125047060186,-0.06312924231088424, 255
7.913759411812929,-5.445758202725095, 255
1.2033145919448742,1.1601914640661253, 255
-8.149036640663955,3.5886179355066883, 255
-2.9242370792394556,9.48857135207248, 255
-6.968925316605031,3.1282104194453613, 255
8.11298858243115,-2.7815380126440665, 255
-2.04068953964216,-1.0246358876157107, 255
-4.965171826164838,7.646241306014328, 255
-7.99368549470376,3.958220428163523, 255
7.246676959954154,5.167978718274057, 255
4.216351972081956,9.907864967703084, 255
2.051999570314557,-4.383351888239617, 255
6.184308604080098,-9.283845102084154, 255
-0.9503131801805331,-0.3961296131047849, 255
-4.238737926508376,1.0546225859382137, 255
7.974692526970074,-9.913929796374987, 255
8.247951754737127,-7.096324332163963, 255
-7.522213775589764,8.110844885690206, 255
2.146171463584217,3.4276365981898778, 255
-4.987469574069152,0.9855188795454968, 255
-6.418221080656399,0.42905586290739706, 255
-1.7906056233166758,-5.86421089010422, 255
-2.0021152674667464,-3.637910291215438, 255
-4.584846007142889,4.460604934519738, 255
-3.2818735483307666,-6.219939007690747, 255
8.57610259254923,6.416523745949114, 255
-4.132827326440401,9.645321188125003, 255
3.3871405582418035,-2.1796080697017794, 255
1.690453779805619,-5.866249917102406, 255
3.2818371685358585,1.7900063899042973, 255
-0.05909954704507214,4.177438640267603, 255
9.61880323221142,-2.9916015054648533, 255
8.116413506747026,9.304498919593115, 255
1.3444729091208316,4.77559394015174, 255
5.983227626398683,1.6396610373873806, 255
8.321748914053853,2.9910421986956575, 255
-1.2275749673584038,9.254063129152744, 255
8.128383706751539,0.5145964510185301, 255
-2.168037477873961,8.524438094114217, 255
-9.987282178788844,4.4144535608487665, 255
-2.820819113071689,-7.708512451124001, 255
-2.0316197626128414,-9.57573773868937, 255
7.995259620070666,1.4295949956728649, 255
1.8575894241952984,0.06816066001114685, 255
2.6781500036001695,6.982459100102684, 255
2.545056442172841,-5.226561761139439, 255
4.047232082658681,0.7926331518340639, 255
-2.596777706499262,-0.8950938443013499, 255
3.1439370277443572,7.630821748546278, 255
-3.2811119010019762,2.1291973759997145, 255
-4.228489245298459,3.025264712425969, 255
-4.078095478538213,8.868758055257796, 255
-0.5101332212200855,5.639556431485689, 255
2.8155976719726326,-0.12756150506552189, 255
-5.079431922088098,5.05989326147046, 255
-7.437924940558203,-8.665652657324525, 255
-6.128089046998557,6.459737294114429, 255
1.8125609854229712,6.145755310029767, 255
-8.452671202011022,7.923603918120687, 255
3.569913189210183,1.6044226257678513, 255
0.0644314270659958,-1.1808874192537537, 255
3.4377967027160476,-0.022523662377494702, 255
-7.111965503168165,7.359984916719306, 255
4.522408149311211,-4.154898067984217, 255
-3.195936439085414,0.5562883455176131, 255
1.679598176792748,-6.547975185107752, 255
-8.734455870527027,1.1641210318002742, 255
2.29534100147335,8.948569897580104, 255
-4.273854400480468,-3.680208583517608, 255
3.155396817970015,-4.482493429125405, 255
-7.909669047247824,9.768094590629676, 255
-5.006403481746295,6.012159968280965, 255
9.393065966448685,7.546712192129306, 255
6.300227906421178,-1.0059925964807537, 255
-8.009826861571533,2.967913869473511, 255
0.8843429211359783,-5.843539458992957, 255
7.0356127684400995,5.421443286267483, 255
-0.8671531515751791,-2.3967336679340363, 255
2.3092164871739946,9.821325065279996, 255
0.42982513364497166,1.226517981469165, 255
-7.783256629992756,-4.397693414990121, 255
4.246823235484666,8.153216817596572, 255
9.098434488070751,7.634070266798595, 255
7.538621172603431,-2.6079831464646386, 255
7.0180550957483625,9.698225923989163, 255
1.0032200491554928,4.992723594982138, 255
1.9938386296354196,-5.989568900335513, 255
7.920810277770862,-1.9570342875689324, 255
-7.692819949442137,7.815539363234116, 255
-6.104340356829594,2.2154743253774924, 255
-3.2095748652564815,-8.979532494070694, 255
8.165182042159522,-5.773152903855423, 255
3.481832020821116,5.293237759729761, 255
4.253670561356584,3.142237762525209, 255
6.721369631097083,-5.629133885776776, 255
-5.740938345140185,7.974924235047748, 255
6.281144555174013,-7.247766264452635, 255
2.3891308206280932,-9.772609149845819, 255
-6.27967518636839,6.625952470592871, 255
-2.1710303197315124,4.7225679159891385, 255
1.8882443430556055,-5.04562205715227, 255
-5.7885472063855055,8.557099423668241, 255
-3.187189135998903,-6.133762302379157, 255
0.1300947671089645,-6.909805040705901, 255
4.818030445034189,-5.382203160824275, 255
-8.076156585642432,7.045690581544662, 255
5.471412605623655,-6.0556152730120205, 255
8.489726762127702,-9.178306321213617, 255
5.524770782279461,9.303134264708493, 255
8.10939108372348,1.8257757590956238, 255
-4.8405717335185106,3.1884490148370226, 255
-9.246945560750365,7.543490418253626, 255
6.372178225158592,-0.8188529211709117, 255
1.0450804269561758,-3.9051213434075223, 255
9.45356541644815,-0.5793361191212512, 255
-5.240651276548527,9.972196617262647, 255
3.2368642559463296,5.803398202431374, 255
-5.326969181843674,8.13829897598356, 255
-4.767413783091197,5.275837438869848, 255
-1.4418218219804189,-4.961158339738441, 255
2.2142759823652547,2.5361680502660366, 255
-8.003988830776889,2.18602229915051, 255
-4.118236989907713,2.232520652640744, 255
-0.9608946495236559,0.8383229617032821, 255
-4.302344153855817,-9.991632635211227, 255
-1.3652813518438904,-1.959652826676468, 255
-2.874611821515442,-3.1117939120582117, 255
9.039891561873617,-0.04122252807223603, 255
8.02143020706567,-0.03289434699479088, 255
2.5704223289761874,-5.5806851416349, 255
4.088497878175396,9.084738868570945, 255
-2.358273285558523,-4.5644772665524265, 255
3.0439236895837176,-6.186667942326018, 255
-1.702981934806207,4.645209398814373, 255
9.141974883843783,-6.2745682692894, 255
5.799475525139899,2.706318723518031, 255
-0.4238201909844381,7.760651282197561, 255
-5.06044910854518,9.148960066361497, 255
-6.459334481386831,-3.9547173322836127, 255
-8.066692628337268,5.900282472995702, 255
4.002380594526009,-6.359568822126452, 255
-2.9047381751045753,-3.886237124030492, 255
7.300471635078722,-8.62543411423755, 255
2.557752107112556,5.388778378001181, 255
5.069553297829071,3.0628211128867413, 255
1.7260456663694974,-9.822729961893215, 255
-3.7817647815690965,8.254311491029899, 255
-8.198801561883437,-5.6663864231882055, 255
8.93816613428374,-4.645332911896647, 255
8.585348746994967,1.542336595392392, 255
-0.11119919272448264,4.683450943035384, 255
-0.6899363494972803,-5.748537239066447, 255
7.529035814671527,-4.1036890933185255, 255
-3.790079065418526,3.9372422019224516, 255
-5.804556542148336,-1.137507094755133, 255
-7.701214933084682,8.827760273039786, 255
-4.311583947561979,-2.803658893292038, 255
4.456094424291404,8.10380244461808, 255
-3.5474415303657203,-6.786622929939837, 255
-1.270577983718578,7.21393060437866, 255
7.350373216152249,-8.2540343845682, 255
5.179034939095249,-4.191044102638859, 255
5.611667126065878,-4.323250157834179, 255
-8.386747523124132,1.266047071171581, 255
0.43755611144210604,2.605019334693088, 255
6.366620538918507,5.938263356489561, 255
-5.457433232078652,7.846334106835975, 255
1.0903162779922937,-6.501725788028567, 255
8.216777694148693,-8.00845540015846, 255
-5.830924902326949,-8.775395751465943, 255
0.9917723984939446,-0.3992548277307595, 255
8.872967372393305,-4.093632438570518, 255
6.077108741737007,-5.209298855934024, 255
5.598976000684164,4.479547340444352, 255
-3.087434477211537,0.9269976193856326, 255
-3.5190188363540003,5.908092770978527, 255
-6.965592192009094,-4.473577961793178, 255
-8.180630704563221,8.631489550298138, 255
4.402955592228846,5.419076456100678, 255
-0.5778398495495818,-0.14621755527961966, 0
9.274893423315739,0.17437127218801685, 255
-9.610870410502745,4.43374897767564, 255
-2.573904812752314,-2.866809589416488, 255
-8.725570195326435,-4.030136302338705, 255
-9.001418735752335,9.612304883402693, 255
5.971156435332148,1.3584585871987862, 255
6.886810240326643,4.017077259322015, 255
-6.081806912910517,2.7946254945124682, 255
-0.3358309009982534,-7.053908982993464, 255
-0.9706002751325808,9.04683490473046, 255
3.3193599892041483,3.110295021597281, 255
-2.31210256478432,1.1424600220054408, 255
-0.10111050811834232,0.8571955135615372, 0
2.864308948050212,-7.638502054159315, 255
-3.043890982766195,-7.415152927444266, 255
-8.764364840029659,-3.700878376972092, 255
6.967486266108274,1.2429504581370328, 255
7.3366868839692465,3.1808767340306225, 255
-6.595187775333066,-5.993259740525376, 255
-5.492855689715648,8.742317624590413, 255
-5.200383679763769,-7.040516333757014, 255
4.667206284398164,2.643438447546405, 255
-0.5137508836320137,1.0640646871457786, 255
-6.999057077531474,-8.281995506294473, 255
3.7234959651310344,-8.054138838925946, 255
-5.58908033104138,7.150840858120468, 255
-8.975897798869738,4.67000142065319, 255
2.413122412043272,6.904254471031241, 255
-0.16409561826971775,-8.476135244315092, 255
6.735199189770789,9.813142872261292, 255
3.9328344017973844,-6.134878379603331, 255
-8.928774245105215,1.9017002956769975, 255
9.021439196134196,-2.6317068358772566, 255
7.814840529556648,4.77977335634238, 255
-3.7679330717038573,-2.2424749262156336, 255
7.774053546843376,3.9299572842015333, 255
-2.109118800804408,-3.9964905526687033, 255
-9.715823851513875,-3.3939513917794395, 255
3.2806143601467763,-4.863579173679242, 255
-8.974563218630996,-6.622811628624565, 255
-7.052104103211729,-8.62835361411707, 255
8.577006251813852,1.795184822142481, 255
-9.625475308825756,2.2125357537362795, 255
-5.018613174009654,3.3633278987158928, 255
-8.243529233141633,1.3338271599937812, 255
-1.027268529256201,2.4837259081684326, 255
-0.20677658230595597,-2.747583681253227, 255
3.1345359268788204,4.871816289941378, 255
2.407902305008367,-2.664444755093582, 255
-6.161489914220195,-0.07127720392824344, 255
-9.151398449406674,-2.359965948271812, 255
8.83594957736554,8.416082156156047, 255
-5.071267364941139,-7.310651549774628, 255
-9.23856030681203,6.390960036339791, 255
-4.030244367623855,-2.403165835402403, 255
4.557404661649082,1.2211957120517614, 255
-9.497970756952132,8.347216161326, 255
8.132329479074453,3.78743929308164, 255
-5.7241606839966614,5.2327939416345615, 255
-9.183948608119454,5.512333708800398, 255
-4.525399631955356,-1.771552696526344, 255
2.6034129857860915,9.718277197908417, 255
-9.350746714953175,-0.30312547460836115, 255
2.556581573057926,-1.0739742563659345, 255
6.4782248575909875,3.0103811380712564, 255
7.034429841640787,-1.9033914388343458, 255
1.4095273297726134,-3.317950439326136, 255
-8.06044853873619,-2.8821506715474037, 255
-0.552099866866886,-5.423015468755579, 255
3.109414139591575,9.203729669983822, 255
-6.831096455315599,9.140844278794653, 255
-4.367423198743612,2.777633777476341, 255
-7.360566106184372,2.9041882037830984, 255
8.264388049997116,-8.894578586152502, 255
-6.911714692671554,-1.5460727562885452, 255
6.672389869090949,-6.0324942841687985, 255
0.05771723128962414,2.492067409159846, 255
4.871461164590334,9.165895939744065, 255
-7.636820392313421,0.060354989673626847, 255
-8.552672367599568,6.745944626875229, 255
8.500742049263263,4.425919947996276, 255
-2.662981853248163,5.84199512584069, 255
2.3936864099328012,7.405096587879058, 255
-5.971568782608352,7.596707450039869, 255
6.612128722574859,3.9949897247453237, 255
3.139825093444884,8.695162385472358, 255
6.843448848075262,3.883806090367427, 255
9.061921576970441,5.741388291123567, 255
-4.4394477188264165,4.954567982749904, 255
7.653752884496068,7.98878942851783, 255
-1.141222266769013,3.8116844951546707, 255
-8.902515907274807,-0.7291168660332588, 255
-7.06103195002346,-8.829398044075276, 255
-2.176081418102129,5.149665140869288, 255
5.008279482722159,-7.316130800061547, 255
-1.1573685271231007,3.788787778405357, 255
2.189327904951437,6.742715438153212, 255
4.979536102528293,-4.893233012052609, 255
6.609073871575145,7.149079170472, 255
8.86599789555586,1.182573256167224, 255
-7.206345637216529,-4.048647244358554, 255
4.330515598543007,1.1120575683931389, 255
-7.504668548776623,-7.786295133293468, 255
-2.195050279473474,3.8798520015833464, 255
8.731297955343017,7.5947269933918164, 255
-3.5797193948744788,8.611560618991824, 255
8.27641181902218,-0.9928754923059628, 255
-4.602369376397954,1.0016501928456627, 255
-8.29016972428441,2.5126515630470756, 255
7.638218756321848,4.610363505881434, 255
5.377679360110195,-3.8786140706779264, 255
1.5473122177075975,-7.217089253923841, 255
8.524885733910967,-0.45289657382273063, 255
-9.515890237570328,3.621676685169872, 255
2.032021315490745,6.446778175787088, 255
-4.267845338955025,9.835543896819171, 255
-5.014925766121263,-9.539169468790377, 255
4.380668452742258,0.5417198457459733, 255
1.2044420983865365,9.244438725114247, 255
-2.0634136193850416,-2.051147700483087, 255
9.46442930745063,-6.407382446403609, 255
-8.2187100713488,2.9110434111126864, 255
-3.612737085429476,-4.5496723502065795, 255
8.898119912575918,-1.35846878757423, 255
9.76934282182691,1.5482066994951964, 255
3.1259119943850155,-3.210977689270866, 255
-9.420553809070517,-7.148919373179132, 255
5.060216919878751,-9.952576466897064, 255
0.8284675004674451,1.2074991651535694, 255
5.9995107651199735,9.033144182109169, 255
-5.566037977675986,-0.9278227707829494, 255
-3.0036417941087095,1.462452273109502, 255
-1.3954551642188644,4.88226310086646, 255
-3.876153402390859,9.652133253273924, 255
8.666392166291665,-7.196858139902556, 255
3.017745893540818,-8.162370555409451, 255
0.1644240778594419,-9.009911322418194, 255
4.333417210795973,-7.774165382245137, 255
9.87808958297159,-4.546059990559326, 255
-1.9122786901720605,8.462872268774461, 255
1.4794545213038965,-4.915226237900471, 255
9.268662787665342,5.089321997578363, 255
-1.852875905850608,-7.140221319173639, 255
-5.383025520671245,-3.4805072618962285, 255
7.791865679329156,-5.3212808667780065, 255
-7.024868301236344,1.1362592843591592, 255
1.3490016700409058,-3.3513615982174194, 255
-0.9501769157712143,5.218710385806705, 255
-3.1368551711214714,5.76800062224445, 255
7.5444990494533535,-5.314263795965141, 255
7.307228778631554,-0.186569941360883, 255
9.950430584476408,-2.4708817219311063, 255
-1.3636304606870766,3.2963236765384156, 255
2.7047387153516294,-5.673391057783277, 255
-3.320280760051311,2.973771161252646, 255
-7.689837995463689,4.438523016184835, 255
7.492967816651845,8.210813277029803, 255
-3.036425629745702,1.40519409773691, 255
5.3721688043781075,-4.8821466556753546, 255
2.9240530548880557,6.436865188730234, 255
-4.1370728045675005,-8.1772663817326, 255
-5.3940554606864355,-5.583617478059654, 255
-7.9730201020172125,9.399215686263528, 255
-8.17247189964587,-1.8258312394526754, 255
-6.886751604248507,-0.3998674612977755, 255
4.008847879347979,5.8062706118214695, 255
1.5166206587229745,8.442260508772634, 255
6.744834284134214,-3.1832488433615813, 255
4.277496963829348,-7.59426769588091, 255
-3.136935988253926,-7.328677166490487, 255
-4.60986693598289,7.676735344932467, 255
8.868991341113155,8.301317096401991, 255
-7.527836567706068,5.879928706138667, 255
-5.641790067116428,2.9322557318634974, 255
-6.910723436203545,3.0554940608385994, 255
-0.9515674008607533,-7.076317759012576, 255
-6.031199860991576,5.810481647136234, 255
-5.376315309557677,-5.094892961975832, 255
-5.3418435955312304,-1.2307277047793175, 255
-5.289049651626172,-2.2862127422409966, 255
2.309086574006429,-6.506257162407985, 255
1.5076723399516183,-3.992728410252928, 255
-9.992120504256315,3.221371331943022, 255
-6.763467462641424,-0.672222825194309, 255
-2.438054046272655,-3.1122326238281284, 255
-0.6759063886892402,4.923699269973747, 255
-6.779375313794979,8.117114446690927, 255
-1.325252797952734,4.952871919464224, 255
5.069621903925794,-8.678470020093547, 255
4.773280172127519,9.853963949311918, 255
-6.535279356436179,-3.123998369582779, 255
-4.583131688784294,0.776458374683882, 255
9.379578234290626,6.144428152125428, 255
-2.4403511966786766,-9.349691689421126, 255
-5.259788042496454,-4.413865052163253, 255
4.404553808743383,-4.5327942655683735, 255
-3.732496518837907,-3.225264353068118, 255
6.264449175385639,8.965889209527361, 255
0.5978867434500614,6.595261901248641, 255
-8.907234484392783,3.123495783598658, 255
7.227512935505178,8.590823019607242, 255
2.9518147689148027,1.0717064000963568, 255
8.504532406922817,3.3361357935347478, 255
-4.5400401646854665,-4.866058043301029, 255
-6.154062846585841,-5.107314781211267, 255
-6.33501315840048,-8.204675132557043, 255
2.583890168441947,5.296527836819804, 255
-1.502331957876617,7.751605423255015, 255
-7.6231397390180415,9.934391323325414, 255
-7.027440936729443,-9.944551921976036, 255
-1.519984353551294,1.3015406669748675, 255
8.685059652686068,4.3552843221911335, 255
7.6326401185656465,-0.1706369345177876, 255
0.5091439305818906,3.4194042076033497, 255
-3.096400928842016,8.588286384454221, 255
6.923582307201961,1.5568325204047255, 255
1.3255082302282624,4.057363007629407, 255
2.890298586098389,-1.0061457623573329, 255
7.93165349829647,1.4908267013230372, 255
-5.55481847993315,-4.75462950742153, 255
8.983414069363008,-4.046047531596669, 255
8.504348154447008,9.575988059401034, 255
-7.019767673373476,8.856590575060533, 255
2.2428388650552726,3.9988794154932794, 255
3.1098207708896872,-0.2729589762722817, 255
6.179930009238991,5.984029876301108, 255
-6.25658315290373,-2.529901906878931, 255
-9.833986381399848,7.170796308166921, 255
8.931715669288877,-1.293339593116304, 255
-5.300005911981314,-9.773880577798062, 255
-1.6218665066156817,-2.035662523757093, 255
3.5266751702324566,-1.5009728256376107, 255
-6.430242210170595,-3.494254249788849, 255
7.50414642662717,-3.6862494981307297, 255
3.824569003642198,8.491601618453448, 255
2.0739903108143327,7.7698541672674395, 255
-7.729634799045879,6.661917150886751, 255
-0.737882504843558,9.817303889111152, 255
6.2541538725622665,-7.551480001894875, 255
-1.7019188395176048,8.378523492090405, 255
5.014557444919298,-6.425224278840864, 255
-5.4286031776822075,0.652373664865511, 255
-0.4094016803923033,9.050445562650975, 255
-0.8102155137910305,6.843279928582238, 255
7.204038301491998,9.416502734619236, 255
2.1714203352647825,-0.32294361722122034, 255
-2.4219799596575964,0.4708808501495376, 255
-3.618208623903401,3.4268942492867076, 255
-6.674069540445209,9.166688933433278, 255
5.029096321847961,8.797255408150292, 255
-7.054451190426145,6.440033775132719, 255
-3.4251125593382277,-9.509014214538912, 255
-0.8034384674630886,-3.0218617137574677, 255
0.4735369001206795,-7.578853971809842, 255
8.333776595382954,5.327847535815952, 255
2.699106050718962,9.447192919716809, 255
-8.25668880216232,7.035601983170302, 255
2.6193246216476833,1.086415979102192, 255
-3.449134432786578,5.167438098922599, 255
-0.9926401562602507,-5.3771247447722565, 255
7.118984008863595,-7.137359546013691, 255
0.24297689082867535,6.839397166691505, 255
6.842952868107211,-0.8748195477505902, 255
-7.418062436071535,-8.14959902332646, 255
-8.353924197126721,-6.639315536642489, 255
5.692989100823674,8.09580068123747, 255
2.555809667809747,-0.27214651947763, 255
0.8142341019617039,-1.4333004287678541, 255
-6.952424398734052,2.5544441983192527, 255
6.225099240760741,-5.7201113982492195, 255
6.702163540614087,4.178043880586573, 255
5.58534851430035,3.007305113915887, 255
4.648630172141409,9.9113418745433, 255
7.138670506293067,4.30178733154519, 255
8.618042095783427,-3.112784118047891, 255
7.05384343212468,2.68633813950704, 255
2.7780304462507495,6.959204145410116, 255
3.3995387016308705,-5.676338002369419, 255
-7.8153696418689815,-7.288171329577235, 255
8.12277815474754,-8.82403632578194, 255
-6.9746659604142325,-6.780300252883695, 255
5.343233243902725,7.294988590295983, 255
-9.804542208423115,-2.2026847253930626, 255
0.8676913696033495,8.031641588251162, 255
